,P11,P13,P21,P23,M1,M2
961,0.7000000000000001,0.11,0.1,0.1,95566.21736758834,93.37771377817415
962,0.71,0.11,0.1,0.1,95628.8531790873,90.61116096034786
963,0.72,0.11,0.1,0.1,95689.73204882904,87.97243828256322
964,0.73,0.11,0.1,0.1,95748.94048548328,85.44145309365888
965,0.74,0.11,0.1,0.1,95806.53909615868,83.01917753890166
966,0.75,0.11,0.1,0.1,95862.58859422643,80.70348216843128
967,0.76,0.11,0.1,0.1,95917.16092671274,78.47885775348213
968,0.77,0.11,0.1,0.1,95970.30825073496,76.34573903580753
969,0.78,0.11,0.1,0.1,96022.08241638636,74.30237740200663
970,0.79,0.11,0.1,0.1,96072.54413319605,72.33635521339643
971,0.8,0.11,0.1,0.1,96121.73829815171,70.44794516510203
972,0.0,0.12,0.1,0.1,2424.3552149483467,73146.65900355176
973,0.01,0.12,0.1,0.1,2663.1785972773755,72900.49783542527
974,0.02,0.12,0.1,0.1,2954.1524579691677,72600.56316900026
975,0.03,0.12,0.1,0.1,3316.260243327173,72227.38154544527
976,0.04,0.12,0.1,0.1,3779.2087633541605,71750.33823576843
977,0.05,0.12,0.1,0.1,4391.691484273349,71119.3325328223
978,0.06,0.12,0.1,0.1,5239.544260166308,70246.07793032803
979,0.07,0.12,0.1,0.1,6488.815536000213,68959.92387089331
980,0.08,0.12,0.1,0.1,8505.905821873705,66884.68512158397
981,0.09,0.12,0.1,0.1,12266.082747861283,63021.27849972741
982,0.1,0.12,0.1,0.1,21111.48323645152,53965.84616024447
983,0.11,0.12,0.1,0.1,42585.56211686544,32337.38595968871
984,0.12,0.12,0.1,0.1,59591.99569139772,16241.929167583561
985,0.13,0.12,0.1,0.1,67253.15826897166,9927.75097003717
986,0.14,0.12,0.1,0.1,71618.62537637477,6888.352258904433
987,0.15,0.12,0.1,0.1,74583.13777295298,5145.415344423143
988,0.16,0.12,0.1,0.1,76806.03029561664,4030.648769511199
989,0.17,0.12,0.1,0.1,78575.00787862089,3264.0766369939925
990,0.18,0.12,0.1,0.1,80037.95513634365,2709.07216401378
991,0.19,0.12,0.1,0.1,81280.02300857517,2291.655429596324
992,0.2,0.12,0.1,0.1,82354.88630632838,1968.257192201536
993,0.21,0.12,0.1,0.1,83298.61884884033,1711.6396156941926
994,0.22,0.12,0.1,0.1,84136.59888159635,1504.0431530614067
995,0.23,0.12,0.1,0.1,84887.44156645554,1333.399896605979
996,0.24,0.12,0.1,0.1,85565.30769457323,1191.1819831005846
997,0.25,0.12,0.1,0.1,86181.26860193392,1071.1758348747958
998,0.26,0.12,0.1,0.1,86743.86491562508,969.0173132788376
999,0.27,0.12,0.1,0.1,87260.34608965836,881.109114647103
1000,0.28,0.12,0.1,0.1,87736.37250280392,804.9454361010795
1001,0.29,0.12,0.1,0.1,88176.75374882149,738.4830253217718
1002,0.3,0.12,0.1,0.1,88585.57803405255,680.064630857534
1003,0.31,0.12,0.1,0.1,88966.2097257213,628.4574036428792
1004,0.32,0.12,0.1,0.1,89321.57260824114,582.6252149976604
1005,0.33,0.12,0.1,0.1,89654.18212576998,541.7260734291232
1006,0.34,0.12,0.1,0.1,89966.2683090319,505.02276844458515
1007,0.35000000000000003,0.12,0.1,0.1,90259.68223384206,471.98825246351527
1008,0.36,0.12,0.1,0.1,90536.09290738481,442.14257205938264
1009,0.37,0.12,0.1,0.1,90796.9701090856,415.08315959615476
1010,0.38,0.12,0.1,0.1,91043.61413311046,390.4702105445117
1011,0.39,0.12,0.1,0.1,91277.180108053,368.0152977545721
1012,0.4,0.12,0.1,0.1,91498.74129856013,347.4327109864696
1013,0.41000000000000003,0.12,0.1,0.1,91709.1757735543,328.55167571115527
1014,0.42,0.12,0.1,0.1,91909.28345309419,311.2161548122456
1015,0.43,0.12,0.1,0.1,92099.88036436473,295.20430713861236
1016,0.44,0.12,0.1,0.1,92281.60675455598,280.41032393486944
1017,0.45,0.12,0.1,0.1,92455.07589377461,266.7124327827344
1018,0.46,0.12,0.1,0.1,92620.84487769978,254.0039113143663
1019,0.47000000000000003,0.12,0.1,0.1,92779.42103974277,242.19087899334377
1020,0.48,0.12,0.1,0.1,92931.26748180538,231.19046581392388
1021,0.49,0.12,0.1,0.1,93076.80786569523,220.92928501210872
1022,0.5,0.12,0.1,0.1,93216.43058053643,211.34215295633663
1023,0.51,0.12,0.1,0.1,93350.49238044446,202.37101161700986
1024,0.52,0.12,0.1,0.1,93479.32156991556,193.96401846956206
1025,0.53,0.12,0.1,0.1,93603.22080075195,186.0747761442264
1026,0.54,0.12,0.1,0.1,93722.49134408159,178.64144314635075
1027,0.55,0.12,0.1,0.1,93837.35026374998,171.66502829885317
1028,0.56,0.12,0.1,0.1,93948.05725714765,165.09305922306334
1029,0.5700000000000001,0.12,0.1,0.1,94054.85325034914,158.87765448913848
1030,0.58,0.12,0.1,0.1,94157.91002500056,153.02346781595622
1031,0.59,0.12,0.1,0.1,94257.43615199908,147.49018477441808
1032,0.6,0.12,0.1,0.1,94353.62860612292,142.23831178765096
1033,0.61,0.12,0.1,0.1,94446.6217430903,137.27753627272983
1034,0.62,0.12,0.1,0.1,94536.60214828908,132.5604421543335
1035,0.63,0.12,0.1,0.1,94623.68802252549,128.09557610711025
1036,0.64,0.12,0.1,0.1,94708.04235677951,123.84248265029771
1037,0.65,0.12,0.1,0.1,94789.76881192025,119.80941870938257
1038,0.66,0.12,0.1,0.1,94869.011172475,115.96096222712455
1039,0.67,0.12,0.1,0.1,94945.859983154,112.3057133871427
1040,0.68,0.12,0.1,0.1,95020.44337053443,108.81177388353788
1041,0.6900000000000001,0.12,0.1,0.1,95092.84896065439,105.48017558554972
1042,0.7000000000000001,0.12,0.1,0.1,95163.16514851313,102.30662331871999
1043,0.71,0.12,0.1,0.1,95231.49573168931,99.2680626125246
1044,0.72,0.12,0.1,0.1,95297.90951771903,96.37022690964986
1045,0.73,0.12,0.1,0.1,95362.50091862814,93.59106576886299
1046,0.74,0.12,0.1,0.1,95425.33605600706,90.93156932595002
1047,0.75,0.12,0.1,0.1,95486.48116055886,88.38935240495582
1048,0.76,0.12,0.1,0.1,95546.01475014276,85.94739545632572
1049,0.77,0.12,0.1,0.1,95603.99372517905,83.6061194213583
1050,0.78,0.12,0.1,0.1,95660.47464571851,81.3635702359368
1051,0.79,0.12,0.1,0.1,95715.52376480195,79.20612259776037
1052,0.8,0.12,0.1,0.1,95769.19006069738,77.13403352928336
1053,0.0,0.13,0.1,0.1,2344.5042966669175,73180.51849064295
1054,0.01,0.13,0.1,0.1,2567.1571207666243,72946.42942752923
1055,0.02,0.13,0.1,0.1,2836.4498299110546,72663.32482947243
1056,0.03,0.13,0.1,0.1,3168.6920355721677,72314.08898528675
1057,0.04,0.13,0.1,0.1,3588.856525922782,71872.48022012033
1058,0.05,0.13,0.1,0.1,4136.881721784673,71296.62474405745
1059,0.06,0.13,0.1,0.1,4881.333080545665,70514.57017367151
1060,0.07,0.13,0.1,0.1,5949.524764949959,69392.89667143834
1061,0.08,0.13,0.1,0.1,7607.145330823945,67653.399062009
1062,0.09,0.13,0.1,0.1,10505.12116438818,64615.84749371562
1063,0.1,0.13,0.1,0.1,16651.668411577375,58190.61505436056
1064,0.11,0.13,0.1,0.1,32678.149022723348,41603.62625384913
1065,0.12,0.13,0.1,0.1,53427.0960152833,21003.36281357725
1066,0.13,0.13,0.1,0.1,63449.1146984779,12131.16659280846
1067,0.14,0.13,0.1,0.1,68750.20915610444,8147.653314387972
1068,0.15,0.13,0.1,0.1,72193.51040277779,5968.745733717339
1069,0.16,0.13,0.1,0.1,74712.1339318073,4616.47665732962
1070,0.17,0.13,0.1,0.1,76687.46301680393,3705.3555002428025
1071,0.18,0.13,0.1,0.1,78306.39638120793,3055.2535064783674
1072,0.19,0.13,0.1,0.1,79672.93794652986,2571.5656181904674
1073,0.2,0.13,0.1,0.1,80850.86084548543,2199.970907014938
1074,0.21,0.13,0.1,0.1,81882.23621711266,1907.0856750829196
1075,0.22,0.13,0.1,0.1,82796.31013079468,1671.3695079329566
1076,0.23,0.13,0.1,0.1,83614.08926744928,1478.5363229132076
1077,0.24,0.13,0.1,0.1,84351.65911669534,1318.3665409362493
1078,0.25,0.13,0.1,0.1,85021.25093693209,1183.7079012200845
1079,0.26,0.13,0.1,0.1,85632.57644559849,1069.2671841943488
1080,0.27,0.13,0.1,0.1,86193.38602185939,971.1376630967616
1081,0.28,0.13,0.1,0.1,86710.12481794572,886.240536007195
1082,0.29,0.13,0.1,0.1,87188.01916821349,812.290096188569
1083,0.3,0.13,0.1,0.1,87631.49620830493,747.4483519635478
1084,0.31,0.13,0.1,0.1,88044.35909894377,690.2004657635022
1085,0.32,0.13,0.1,0.1,88429.74485837152,639.4253662641188
1086,0.33,0.13,0.1,0.1,88790.45570782266,594.1190106313954
1087,0.34,0.13,0.1,0.1,89128.7663051255,553.5955177017847
1088,0.35000000000000003,0.13,0.1,0.1,89446.85294224242,517.1135789101085
1089,0.36,0.13,0.1,0.1,89746.47982181495,484.18258834348734
1090,0.37,0.13,0.1,0.1,90029.24709468978,454.3502017241058
1091,0.38,0.13,0.1,0.1,90296.61149562785,427.1966644573295
1092,0.39,0.13,0.1,0.1,90549.74784522636,402.47381814648475
1093,0.4,0.13,0.1,0.1,90789.81713104507,379.8685340471974
1094,0.41000000000000003,0.13,0.1,0.1,91017.86265304602,359.1068952189625
1095,0.42,0.13,0.1,0.1,91234.74325187941,340.0233908089308
1096,0.43,0.13,0.1,0.1,91441.24110372901,322.46835021031
1097,0.44,0.13,0.1,0.1,91638.15680810044,306.2259691446918
1098,0.45,0.13,0.1,0.1,91826.12038283936,291.19376926663483
1099,0.46,0.13,0.1,0.1,92005.73644941435,277.2531947911283
1100,0.47000000000000003,0.13,0.1,0.1,92177.55552113836,264.3000501872426
1101,0.48,0.13,0.1,0.1,92342.08003474618,252.24243766013993
1102,0.49,0.13,0.1,0.1,92499.76957218604,240.99903955368228
1103,0.5,0.13,0.1,0.1,92651.0453997196,230.49768065997853
1104,0.51,0.13,0.1,0.1,92796.29442804324,220.67411950955233
1105,0.52,0.13,0.1,0.1,92935.8726785157,211.4710285715297
1106,0.53,0.13,0.1,0.1,93070.13067152983,202.81637678710396
1107,0.54,0.13,0.1,0.1,93199.32845064218,194.70409634327154
1108,0.55,0.13,0.1,0.1,93323.7675091937,187.07316439900535
1109,0.56,0.13,0.1,0.1,93443.72571489838,179.8693833459623
1110,0.5700000000000001,0.13,0.1,0.1,93559.40987265809,173.09084295295293
1111,0.58,0.13,0.1,0.1,93671.0602428519,166.69183074284467
1112,0.59,0.13,0.1,0.1,93778.90165540397,160.6293019359931
1113,0.6,0.13,0.1,0.1,93883.09785052398,154.90642358582124
1114,0.61,0.13,0.1,0.1,93983.8578821133,149.47421854281473
1115,0.62,0.13,0.1,0.1,94081.3259905107,144.33505385755572
1116,0.63,0.13,0.1,0.1,94175.67164774216,139.45931925029794
1117,0.64,0.13,0.1,0.1,94267.05791014413,134.81556462857765
1118,0.65,0.13,0.1,0.1,94355.60764660203,130.40268329219455
1119,0.66,0.13,0.1,0.1,94441.44446783754,126.21219895030146
1120,0.67,0.13,0.1,0.1,94524.70884145086,122.2136234321992
1121,0.68,0.13,0.1,0.1,94605.4986544383,118.41056543277813
1122,0.6900000000000001,0.13,0.1,0.1,94683.93909307988,114.7756735783986
1123,0.7000000000000001,0.13,0.1,0.1,94760.11575817112,111.31370537896345
1124,0.71,0.13,0.1,0.1,94834.14127516393,107.99939554420627
1125,0.72,0.13,0.1,0.1,94906.09714467003,104.8323332695069
1126,0.73,0.13,0.1,0.1,94976.06454000133,101.8083616207607
1127,0.74,0.13,0.1,0.1,95044.13629432657,98.90855569111994
1128,0.75,0.13,0.1,0.1,95110.38238844431,96.13191535185122
1129,0.76,0.13,0.1,0.1,95174.87194374569,93.47492741666083
1130,0.77,0.13,0.1,0.1,95237.68261215245,90.92292083678227
1131,0.78,0.13,0.1,0.1,95298.87453989989,88.47477846400949
1132,0.79,0.13,0.1,0.1,95358.5068298841,86.12762410547032
1133,0.8,0.13,0.1,0.1,95416.64526723728,83.86969437609469
1134,0.0,0.14,0.1,0.1,2269.7577366482337,73212.25712020483
1135,0.01,0.14,0.1,0.1,2477.8398695547994,72989.18737636002
1136,0.02,0.14,0.1,0.1,2727.842460780775,72721.211474455
1137,0.03,0.14,0.1,0.1,3033.799094923571,72393.31792565584
1138,0.04,0.14,0.1,0.1,3416.851364070357,71982.8544200307
1139,0.05,0.14,0.1,0.1,3910.217533090658,71454.28283692998
1140,0.06,0.14,0.1,0.1,4569.1847390083485,70748.5116835717
1141,0.07,0.14,0.1,0.1,5493.138757926996,69759.35087671601
1142,0.08,0.14,0.1,0.1,6879.699357390179,68275.83642456068
1143,0.09,0.14,0.1,0.1,9180.02702868446,65817.28663983462
1144,0.1,0.14,0.1,0.1,13655.332327273587,61044.51308380368
1145,0.11,0.14,0.1,0.1,24648.530879852762,49395.89145289932
1146,0.12,0.14,0.1,0.1,45939.20536687738,27444.900034006623
1147,0.13,0.14,0.1,0.1,59158.88860333504,14952.962572912264
1148,0.14,0.14,0.1,0.1,65691.43518161381,9660.556222532043
1149,0.15,0.14,0.1,0.1,69714.12608709256,6918.432267188699
1150,0.16,0.14,0.1,0.1,72569.94028225483,5274.364193664831
1151,0.17,0.14,0.1,0.1,74771.5200129408,4191.64945289709
1152,0.18,0.14,0.1,0.1,76556.92384228716,3431.5752539327177
1153,0.19,0.14,0.1,0.1,78054.01100878332,2872.6556014408206
1154,0.2,0.14,0.1,0.1,79338.69444090832,2447.162249975133
1155,0.21,0.14,0.1,0.1,80460.15592227921,2114.128332206965
1156,0.22,0.14,0.1,0.1,81451.74806181947,1847.7858999999482
1157,0.23,0.14,0.1,0.1,82337.68532981655,1630.7328120334148
1158,0.24,0.14,0.1,0.1,83135.64666862956,1451.2813875057107
1159,0.25,0.14,0.1,0.1,83859.48074801009,1300.8592768050667
1160,0.26,0.14,0.1,0.1,84519.80881590238,1173.4468070760047
1161,0.27,0.14,0.1,0.1,85125.30908233997,1064.4078561735025
1162,0.28,0.14,0.1,0.1,85682.98837483335,970.2763213906901
1163,0.29,0.14,0.1,0.1,86198.57065966817,888.4358464802217
1164,0.3,0.14,0.1,0.1,86676.89151740047,816.7935908861687
1165,0.31,0.14,0.1,0.1,87122.08978370733,753.639035350727
1166,0.32,0.14,0.1,0.1,87537.58321314097,697.6983812661146
1167,0.33,0.14,0.1,0.1,87926.4090419416,647.8481806662353
1168,0.34,0.14,0.1,0.1,88291.04951211913,603.3011006479956
1169,0.35000000000000003,0.14,0.1,0.1,88633.84917721238,563.2422471069599
1170,0.36,0.14,0.1,0.1,88956.72627910084,527.1141727361672
1171,0.37,0.14,0.1,0.1,89261.4128093853,494.41151791800587
1172,0.38,0.14,0.1,0.1,89549.43928298914,464.7091005071163
1173,0.39,0.14,0.1,0.1,89822.1640834571,437.64702708503523
1174,0.4,0.14,0.1,0.1,90080.83923869836,412.8805510682982
1175,0.41000000000000003,0.14,0.1,0.1,90326.46893844049,390.22003470125156
1176,0.42,0.14,0.1,0.1,90560.1032704352,369.36765254022225
1177,0.43,0.14,0.1,0.1,90782.57887028743,350.164095334969
1178,0.44,0.14,0.1,0.1,90994.65751601002,332.46674707949956
1179,0.45,0.14,0.1,0.1,91197.12303343201,316.0653840259214
1180,0.46,0.14,0.1,0.1,91390.59256051994,300.8616352237916
1181,0.47000000000000003,0.14,0.1,0.1,91575.65997580356,286.74050052724624
1182,0.48,0.14,0.1,0.1,91752.86720209202,273.60064072281244
1183,0.49,0.14,0.1,0.1,91922.7098655561,261.352456086643
1184,0.5,0.14,0.1,0.1,92085.64221186948,249.91648031681294
1185,0.51,0.14,0.1,0.1,92242.08139294089,239.22203197522117
1186,0.52,0.14,0.1,0.1,92392.43468860131,229.18425169302304
1187,0.53,0.14,0.1,0.1,92537.01015621405,219.7892757974269
1188,0.54,0.14,0.1,0.1,92676.15722899119,210.96541064770184
1189,0.55,0.14,0.1,0.1,92810.17802859632,202.6672496334927
1190,0.56,0.14,0.1,0.1,92939.37246897638,194.83521064063478
1191,0.5700000000000001,0.14,0.1,0.1,93063.96250701825,187.4675000592003
1192,0.58,0.14,0.1,0.1,93184.20749656075,180.51384861994168
1193,0.59,0.14,0.1,0.1,93300.35005484802,173.92702103591853
1194,0.6,0.14,0.1,0.1,93412.56590941122,167.71068754335263
1195,0.61,0.14,0.1,0.1,93521.0809303905,161.81105968885183
1196,0.62,0.14,0.1,0.1,93626.0499729955,156.23088615390006
1197,0.63,0.14,0.1,0.1,93727.66909215106,150.9253271968869
1198,0.64,0.14,0.1,0.1,93826.07458849571,145.89704926283008
1199,0.65,0.14,0.1,0.1,93921.43815580444,141.1078175055734
1200,0.66,0.14,0.1,0.1,94013.8796141845,136.56077161067572
1201,0.67,0.14,0.1,0.1,94103.55062498822,132.2225214844296
1202,0.68,0.14,0.1,0.1,94190.55631782093,128.0970876766243
1203,0.6900000000000001,0.14,0.1,0.1,94275.03184149653,124.15454252142025
1204,0.7000000000000001,0.14,0.1,0.1,94357.06912418836,120.40014076014049
1205,0.71,0.14,0.1,0.1,94436.78974838373,116.80626331025672
1206,0.72,0.14,0.1,0.1,94514.2813572106,113.37248989481182
1207,0.73,0.14,0.1,0.1,94589.63130307992,110.09431164303336
1208,0.74,0.14,0.1,0.1,94662.9397723405,106.95104721181417
1209,0.75,0.14,0.1,0.1,94734.28203528991,103.94163220642206
1210,0.76,0.14,0.1,0.1,94803.73247864126,101.0622597137521
1211,0.77,0.14,0.1,0.1,94871.37488818809,98.29690149979436
1212,0.78,0.14,0.1,0.1,94937.27396392831,95.64436408136103
1213,0.79,0.14,0.1,0.1,95001.49331167176,93.10153466754592
1214,0.8,0.14,0.1,0.1,95064.1039048345,90.65556428247532
1215,0.0,0.15,0.1,0.1,2199.6676663162766,73242.0057644801
1216,0.01,0.15,0.1,0.1,2394.576249876989,73029.02934881172
1217,0.02,0.15,0.1,0.1,2627.270163977425,72774.84709310187
1218,0.03,0.15,0.1,0.1,2910.005235162243,72465.99774916322
1219,0.04,0.15,0.1,0.1,3260.6910883161286,72083.02649917913
1220,0.05,0.15,0.1,0.1,3707.152709246773,71595.56441110166
1221,0.06,0.15,0.1,0.1,4294.653395398714,70954.28254680899
1222,0.07,0.15,0.1,0.1,5101.9011451012975,70073.51254444548
1223,0.08,0.15,0.1,0.1,6278.923305526054,68790.06904086519
1224,0.09,0.15,0.1,0.1,8148.595160372626,66753.35414438926
1225,0.1,0.15,0.1,0.1,11538.531521217788,63067.316894207135
1226,0.11,0.15,0.1,0.1,19111.67958331117,54870.13333916561
1227,0.12,0.15,0.1,0.1,37317.06009190072,35508.91818949183
1228,0.13,0.15,0.1,0.1,54184.55612752849,18651.41561960963
1229,0.14,0.15,0.1,0.1,62379.884476607556,11509.414824338499
1230,0.15,0.15,0.1,0.1,67121.99283329176,8025.86291534015
1231,0.16,0.15,0.1,0.1,70369.51925893563,6018.464928729692
1232,0.17,0.15,0.1,0.1,72822.15806635325,4730.371424753979
1233,0.18,0.15,0.1,0.1,74786.96500870169,3842.0924406533795
1234,0.19,0.15,0.1,0.1,76421.63893367222,3197.499845443939
1235,0.2,0.15,0.1,0.1,77817.47489021349,2711.416121268536
1236,0.21,0.15,0.1,0.1,79031.58660264153,2334.028775409017
1237,0.22,0.15,0.1,0.1,80102.62948484447,2033.9387367892964
1238,0.23,0.15,0.1,0.1,81057.79223732713,1790.6847405480476
1239,0.24,0.15,0.1,0.1,81917.06084728344,1590.3428542070499
1240,0.25,0.15,0.1,0.1,82695.74184291356,1423.0034641897284
1241,0.26,0.15,0.1,0.1,83405.57792843948,1281.6798607517264
1242,0.27,0.15,0.1,0.1,84056.09494961564,1161.0495861921015
1243,0.28,0.15,0.1,0.1,84654.89921560624,1057.2030178613013
1244,0.29,0.15,0.1,0.1,85208.35903829527,967.040895047249
1245,0.3,0.15,0.1,0.1,85721.6701949944,888.249059880028
1246,0.31,0.15,0.1,0.1,86199.31851303522,818.9021495321922
1247,0.32,0.15,0.1,0.1,86645.01002823093,757.5600554047895
1248,0.33,0.15,0.1,0.1,87061.97433698582,703.0143933944754
1249,0.34,0.15,0.1,0.1,87453.05101829102,654.2335323675172
1250,0.35000000000000003,0.15,0.1,0.1,87820.56364786862,610.5013117614277
1251,0.36,0.15,0.1,0.1,88166.73229591735,571.0539489253498
1252,0.37,0.15,0.1,0.1,88493.37069818431,535.3774777029826
1253,0.38,0.15,0.1,0.1,88802.12660236828,502.9996578743137
1254,0.39,0.15,0.1,0.1,89094.50547391995,473.4807757536952
1255,0.4,0.15,0.1,0.1,89371.72465801312,446.55991324701927
1256,0.41000000000000003,0.15,0.1,0.1,89635.0296870682,421.8715722123506
1257,0.42,0.15,0.1,0.1,89885.39135716787,399.2349254237096
1258,0.43,0.15,0.1,0.1,90123.82448051592,378.36579835075554
1259,0.44,0.15,0.1,0.1,90351.14139583732,359.11175393672437
1260,0.45,0.15,0.1,0.1,90568.11332776974,341.30824708789595
1261,0.46,0.15,0.1,0.1,90775.4112291823,324.83859993054904
1262,0.47000000000000003,0.15,0.1,0.1,90973.73270251245,309.52061899019
1263,0.48,0.15,0.1,0.1,91163.62751815931,295.27261165219386
1264,0.49,0.15,0.1,0.1,91345.62747857074,281.9963258992691
1265,0.5,0.15,0.1,0.1,91520.21991748518,269.6046890993978
1266,0.51,0.15,0.1,0.1,91687.87757848612,257.99678806328455
1267,0.52,0.15,0.1,0.1,91848.96235843604,247.14998758466533
1268,0.53,0.15,0.1,0.1,92003.8787387061,236.97932901849512
1269,0.54,0.15,0.1,0.1,92152.97705407716,227.42956723568517
1270,0.55,0.15,0.1,0.1,92296.60133189552,218.4323891624918
1271,0.56,0.15,0.1,0.1,92435.01357137717,209.97868010323947
1272,0.5700000000000001,0.15,0.1,0.1,92568.5107373106,202.01083303982986
1273,0.58,0.15,0.1,0.1,92697.36870559384,194.47631347688537
1274,0.59,0.15,0.1,0.1,92821.7961917074,187.3719381571833
1275,0.6,0.15,0.1,0.1,92942.0325010848,180.6536071211949
1276,0.61,0.15,0.1,0.1,93058.30331462261,174.2785541072319
1277,0.62,0.15,0.1,0.1,93170.77387992485,168.250076670777
1278,0.63,0.15,0.1,0.1,93279.65502154821,162.51909969632635
1279,0.64,0.15,0.1,0.1,93385.09222598607,157.0887733424296
1280,0.65,0.15,0.1,0.1,93487.27007634686,151.91728880156816
1281,0.66,0.15,0.1,0.1,93586.31648382405,147.00826770110376
1282,0.67,0.15,0.1,0.1,93682.39446980473,142.32522946679313
1283,0.68,0.15,0.1,0.1,93775.61626227105,137.87272008051883
1284,0.6900000000000001,0.15,0.1,0.1,93866.12712216651,133.618068170185
1285,0.7000000000000001,0.15,0.1,0.1,93954.03347757662,129.55931997329276
1286,0.71,0.15,0.1,0.1,94039.44108725344,125.68979137079029
1287,0.72,0.15,0.1,0.1,94122.4685849169,121.98566239060031
1288,0.73,0.15,0.1,0.1,94203.20115893493,118.44990549610822
1289,0.74,0.15,0.1,0.1,94281.74644922907,115.05997160264232
1290,0.75,0.15,0.1,0.1,94358.18496295517,111.81476948556065
1291,0.76,0.15,0.1,0.1,94432.59632427234,108.71021315243644
1292,0.77,0.15,0.1,0.1,94505.07052839469,105.72883320435126
1293,0.78,0.15,0.1,0.1,94575.67678899158,102.86938817797841
1294,0.79,0.15,0.1,0.1,94644.48319220897,100.12854097019253
1295,0.8,0.15,0.1,0.1,94711.56595954832,97.49229070268606
1296,0.0,0.16,0.1,0.1,2133.8337598408984,73269.8766234762
1297,0.01,0.16,0.1,0.1,2316.7364590675556,73066.3177032508
1298,0.02,0.16,0.1,0.1,2533.9364007222694,72824.54865449517
1299,0.03,0.16,0.1,0.1,2795.946227489921,72532.98691138529
1300,0.04,0.16,0.1,0.1,3118.226994862541,72174.42838691751
1301,0.05,0.16,0.1,0.1,3524.255348753603,71722.77852665093
1302,0.06,0.16,0.1,0.1,4051.3425333442783,71136.64818595667
1303,0.07,0.16,0.1,0.1,4762.751926423789,70345.8715645359
1304,0.08,0.16,0.1,0.1,5774.494648246828,69221.93689562079
1305,0.09,0.16,0.1,0.1,7323.792073115233,67502.43482501722
1306,0.1,0.16,0.1,0.1,9975.262568224382,64564.3911116686
1307,0.11,0.16,0.1,0.1,15387.26964793097,58588.39174297557
1308,0.12,0.16,0.1,0.1,28879.758418872396,43857.8550238281
1309,0.13,0.16,0.1,0.1,48270.8433773922,23575.862065825793
1310,0.14,0.16,0.1,0.1,58726.14230982159,13813.135462366972
1311,0.15,0.16,0.1,0.1,64385.873523579125,9333.677301419848
1312,0.16,0.16,0.1,0.1,68097.7364459363,6867.3025740187695
1313,0.17,0.16,0.1,0.1,70833.17858877,5330.648214814561
1314,0.18,0.16,0.1,0.1,72992.98581424056,4292.083586062914
1315,0.19,0.16,0.1,0.1,74774.02058230616,3549.0270048368857
1316,0.2,0.16,0.1,0.1,76285.90269684704,2994.786896261029
1317,0.21,0.16,0.1,0.1,77595.95073211563,2567.910222658054
1318,0.22,0.16,0.1,0.1,78748.39791957808,2230.7716869243272
1319,0.23,0.16,0.1,0.1,79774.22095001736,1958.8837838696359
1320,0.24,0.16,0.1,0.1,80695.6693139321,1736.0087735437
1321,0.25,0.16,0.1,0.1,81529.80042662806,1550.5467875325685
1322,0.26,0.16,0.1,0.1,82289.63212901402,1394.3491788125164
1323,0.27,0.16,0.1,0.1,82985.52839246471,1261.382198172137
1324,0.28,0.16,0.1,0.1,83625.78797093424,1147.1820331675635
1325,0.29,0.16,0.1,0.1,84217.33117152927,1048.234294624657
1326,0.3,0.16,0.1,0.1,84765.79105718234,961.9191883995582
1327,0.31,0.16,0.1,0.1,85276.01303358367,886.0752132663488
1328,0.32,0.16,0.1,0.1,85751.99981916495,819.0809013240037
1329,0.33,0.16,0.1,0.1,86197.23091311412,759.5842129769721
1330,0.34,0.16,0.1,0.1,86614.70546394889,706.4877839279451
1331,0.35000000000000003,0.16,0.1,0.1,87007.08055412023,658.8424095023693
1332,0.36,0.16,0.1,0.1,87376.57848060157,615.9529502569001
1333,0.37,0.16,0.1,0.1,87725.20081203083,577.196337497294
1334,0.38,0.16,0.1,0.1,88054.7139165556,542.050226877051
1335,0.39,0.16,0.1,0.1,88366.68377601203,510.0738654670673
1336,0.4,0.16,0.1,0.1,88662.54507638993,480.85544697841806
1337,0.41000000000000003,0.16,0.1,0.1,88943.46651132208,454.1475163529551
1338,0.42,0.16,0.1,0.1,89210.6414928311,429.6055731893617
1339,0.43,0.16,0.1,0.1,89465.0058421908,407.05842371249906
1340,0.44,0.16,0.1,0.1,89707.53951767048,386.23445135025315
1341,0.45,0.16,0.1,0.1,89939.02914674621,366.9885649425304
1342,0.46,0.16,0.1,0.1,90160.22312424755,349.1632922403265
1343,0.47000000000000003,0.16,0.1,0.1,90371.80249479652,332.6205987856133
1344,0.48,0.16,0.1,0.1,90574.38852835378,317.23903808187026
1345,0.49,0.16,0.1,0.1,90768.54926656144,302.911387204672
1346,0.5,0.16,0.1,0.1,90954.80520441919,289.54267414858015
1347,0.51,0.16,0.1,0.1,91133.63424107996,277.0485237299372
1348,0.52,0.16,0.1,0.1,91305.47600928777,265.35376449649976
1349,0.53,0.16,0.1,0.1,91470.73567361418,254.39125117135478
1350,0.54,0.16,0.1,0.1,91629.78727195792,244.10086665398512
1351,0.55,0.16,0.1,0.1,91782.99881772288,234.40796430919994
1352,0.56,0.16,0.1,0.1,91930.648529995,225.30337814875645
1353,0.5700000000000001,0.16,0.1,0.1,92073.05412864566,216.7241342676364
1354,0.58,0.16,0.1,0.1,92210.51065074388,208.61291659322745
1355,0.59,0.16,0.1,0.1,92343.23973548075,200.9668322083183
